NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Temporal Binding;Decision Confidence
22;2;Free;Hard;Error;0.25;Unguided;Error;150;8
22;2;Free;Hard;Correct;0.25;Unguided;Correct;50;6
22;2;Free;Easy;Correct;0.25;Unguided;Correct;50;8
22;2;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
22;2;Forced;Medium;Correct;1.25;Unguided;Correct;-750;8
22;2;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
22;2;Forced;Easy;Correct;1.25;Unguided;Correct;-1050;8
22;2;Forced;Hard;Correct;1.25;Unguided;Correct;-1050;8
22;2;Free;Easy;Correct;1.25;Unguided;Correct;-950;8
22;2;Free;Medium;Correct;1.25;Unguided;Correct;-950;8
22;2;Free;Easy;Correct;0.25;Unguided;Error;-50;8
22;2;Forced;Medium;Correct;0.75;Unguided;Correct;-250;8
22;2;Free;Medium;Correct;0.75;Unguided;Correct;-350;8
22;2;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;2;Forced;Medium;Error;0.25;Unguided;Error;250;7
22;2;Free;Easy;Correct;0.75;Unguided;Correct;-350;8
22;2;Free;Easy;Correct;1.25;Unguided;Error;-550;7
22;2;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;2;Free;Medium;Correct;0.75;Unguided;Correct;-450;8
22;2;Forced;Medium;Correct;0.75;Unguided;Correct;-350;8
22;2;Free;Medium;Correct;1.25;Unguided;Correct;-750;8
22;2;Free;Hard;Correct;1.25;Unguided;Correct;-650;8
22;2;Forced;Hard;Correct;0.75;Unguided;Correct;-450;8
22;2;Forced;Hard;Error;0.25;Unguided;Error;50;8
22;2;Free;Hard;Error;1.25;Unguided;Correct;-850;7
22;2;Free;Medium;Correct;0.25;Unguided;Correct;150;8
22;2;Free;Easy;Correct;0.75;Unguided;Correct;-350;8
22;3;Forced;Medium;Correct;0.25;Guided;Correct;50;8
22;3;Free;Medium;Correct;0.75;Guided;Correct;-550;8
22;3;Free;Easy;Correct;0.25;Guided;Correct;50;8
22;3;Forced;Hard;Correct;0.25;Guided;Correct;250;8
22;3;Forced;Easy;Correct;1.25;Guided;Correct;-850;8
22;3;Free;Medium;Correct;0.75;Guided;Correct;-250;8
22;3;Free;Easy;Correct;1.25;Guided;Correct;-850;8
22;3;Free;Medium;Correct;1.25;Guided;Correct;-750;8
22;3;Forced;Hard;Correct;0.75;Guided;Correct;-350;8
22;3;Forced;Medium;Correct;0.75;Guided;Correct;-350;8
22;3;Forced;Hard;Correct;0.25;Guided;Correct;350;8
22;3;Free;Easy;Correct;0.25;Guided;Correct;250;8
22;3;Forced;Hard;Error;0.75;Guided;Error;-150;8
22;3;Free;Medium;Correct;0.25;Guided;Correct;150;8
22;3;Free;Hard;Correct;1.25;Guided;Correct;-750;8
22;3;Free;Easy;Correct;0.75;Guided;Correct;-150;8
22;3;Forced;Hard;Error;1.25;Guided;Error;-650;8
22;3;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;3;Forced;Medium;Correct;1.25;Guided;Correct;-750;6
22;3;Free;Hard;Correct;1.25;Guided;Correct;-550;8
22;3;Forced;Medium;Error;0.75;Guided;Error;-350;8
22;3;Forced;Easy;Correct;0.75;Guided;Correct;-150;7
22;3;Free;Medium;Correct;1.25;Guided;Correct;-450;8
22;3;Forced;Medium;Correct;1.25;Guided;Correct;-750;8
22;3;Free;Medium;Correct;0.25;Guided;Correct;150;6
22;3;Free;Hard;Correct;0.25;Guided;Correct;350;6
22;3;Forced;Medium;Correct;0.25;Guided;Correct;150;8
22;3;Forced;Hard;Correct;1.25;Guided;Correct;-850;8
22;3;Free;Easy;Correct;0.75;Guided;Correct;-450;7
22;3;Forced;Easy;Correct;0.25;Guided;Correct;150;8
22;3;Forced;Easy;Correct;1.25;Guided;Correct;-850;8
22;3;Free;Easy;Correct;1.25;Guided;Correct;-850;7
22;3;Free;Hard;Correct;0.25;Guided;Correct;50;8
22;3;Forced;Easy;Correct;0.25;Guided;Correct;150;7
22;3;Forced;Easy;Correct;0.75;Guided;Correct;-450;8
22;3;Free;Hard;Error;0.75;Guided;Error;-250;6
22;4;Forced;Easy;Correct;0.75;Unguided;Correct;-350;8
22;4;Free;Hard;Error;0.75;Unguided;Error;-250;8
22;4;Free;Medium;Correct;0.75;Unguided;Correct;-350;6
22;4;Free;Easy;Correct;0.25;Unguided;Correct;250;7
22;4;Free;Hard;Correct;0.25;Unguided;Correct;250;8
22;4;Forced;Easy;Correct;1.25;Unguided;Correct;-850;8
22;4;Forced;Hard;Correct;1.25;Unguided;Correct;-850;8
22;4;Free;Hard;Correct;1.25;Unguided;Error;-950;8
22;4;Free;Hard;Correct;1.25;Unguided;Error;-850;6
22;4;Free;Hard;Error;0.25;Unguided;Correct;50;7
22;4;Forced;Medium;Correct;0.75;Unguided;Correct;-450;8
22;4;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
22;4;Free;Medium;Correct;1.25;Unguided;Correct;-850;8
22;4;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;4;Forced;Hard;Error;0.25;Unguided;Error;150;8
22;4;Forced;Hard;Correct;0.75;Unguided;Correct;-350;8
22;4;Free;Medium;Correct;1.25;Unguided;Correct;-850;8
22;4;Forced;Hard;Correct;0.75;Unguided;Correct;-350;8
22;4;Forced;Easy;Correct;0.75;Unguided;Correct;-150;8
22;4;Forced;Medium;Correct;0.25;Unguided;Correct;150;7
22;4;Free;Easy;Correct;0.25;Unguided;Error;250;5
22;4;Forced;Hard;Correct;0.25;Unguided;Correct;50;8
22;4;Forced;Easy;Correct;1.25;Unguided;Correct;-750;8
22;4;Free;Easy;Correct;0.75;Unguided;Correct;-350;6
22;4;Free;Hard;Correct;0.75;Unguided;Correct;-450;8
22;4;Free;Easy;Correct;0.75;Unguided;Correct;-350;8
22;4;Free;Easy;Correct;1.25;Unguided;Correct;-850;8
22;4;Free;Easy;Correct;1.25;Unguided;Correct;-850;8
22;4;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;4;Forced;Medium;Correct;0.75;Unguided;Correct;-150;8
22;4;Forced;Medium;Correct;1.25;Unguided;Correct;-950;8
22;4;Free;Medium;Error;0.25;Unguided;Correct;50;8
22;4;Forced;Medium;Correct;1.25;Unguided;Correct;-750;8
22;4;Free;Medium;Correct;0.75;Unguided;Error;-250;4
22;4;Forced;Hard;Correct;1.25;Unguided;Correct;-850;8
22;4;Free;Medium;Correct;0.25;Unguided;Correct;50;8
22;5;Forced;Hard;Correct;1.25;Guided;Correct;-950;8
22;5;Forced;Easy;Correct;1.25;Guided;Correct;-850;8
22;5;Forced;Medium;Correct;0.25;Guided;Correct;150;8
22;5;Forced;Medium;Correct;0.75;Guided;Correct;-50;8
22;5;Forced;Medium;Correct;0.75;Guided;Correct;50;5
22;5;Free;Hard;Error;1.25;Guided;Error;-750;8
22;5;Forced;Medium;Correct;1.25;Guided;Correct;-650;8
22;5;Forced;Easy;Correct;0.75;Guided;Correct;-450;8
22;5;Forced;Easy;Correct;0.25;Guided;Correct;350;8
22;5;Forced;Hard;Correct;1.25;Guided;Correct;-750;8
22;5;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;5;Forced;Easy;Correct;0.25;Guided;Correct;250;8
22;5;Forced;Easy;Correct;0.75;Guided;Correct;-250;8
22;5;Forced;Medium;Correct;0.25;Guided;Correct;150;8
22;5;Free;Hard;Correct;1.25;Guided;Correct;-650;8
22;5;Free;Medium;Correct;0.25;Guided;Correct;50;8
22;5;Free;Hard;Correct;0.75;Guided;Correct;-250;8
22;5;Free;Medium;Correct;1.25;Guided;Correct;-850;8
22;5;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;5;Free;Easy;Correct;1.25;Guided;Correct;-850;8
22;5;Forced;Hard;Correct;0.25;Guided;Correct;150;8
22;5;Forced;Hard;Error;0.75;Guided;Error;-350;8
22;5;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;5;Free;Medium;Correct;0.75;Guided;Correct;-250;8
22;5;Forced;Hard;Error;0.25;Guided;Error;50;8
22;5;Forced;Hard;Correct;0.75;Guided;Correct;-350;8
22;5;Free;Medium;Correct;0.75;Guided;Correct;-250;8
22;5;Free;Easy;Correct;1.25;Guided;Correct;-750;8
22;5;Free;Easy;Correct;0.75;Guided;Correct;-450;8
22;5;Forced;Medium;Correct;1.25;Guided;Correct;-650;8
22;5;Free;Medium;Error;1.25;Guided;Error;-750;8
22;5;Free;Hard;Correct;0.25;Guided;Correct;250;8
22;5;Forced;Easy;Correct;1.25;Guided;Correct;-650;8
22;5;Free;Easy;Correct;0.75;Guided;Correct;-450;8
22;5;Free;Medium;Correct;0.25;Guided;Correct;150;8
22;5;Free;Hard;Correct;0.25;Guided;Correct;50;8
22;6;Free;Easy;Correct;0.25;Unguided;Correct;150;8
22;6;Forced;Hard;Correct;0.25;Unguided;Correct;150;7
22;6;Free;Hard;Correct;1.25;Unguided;Error;-950;8
22;6;Free;Easy;Correct;1.25;Unguided;Correct;-650;8
22;6;Free;Medium;Correct;0.25;Unguided;Correct;250;8
22;6;Forced;Hard;Correct;0.75;Unguided;Correct;-450;8
22;6;Forced;Easy;Correct;1.25;Unguided;Correct;-550;8
22;6;Free;Medium;Correct;1.25;Unguided;Correct;-450;8
22;6;Forced;Medium;Correct;1.25;Unguided;Correct;-750;8
22;6;Forced;Easy;Correct;0.75;Unguided;Correct;-50;8
22;6;Free;Medium;Correct;0.25;Unguided;Error;250;8
22;6;Free;Hard;Error;0.25;Unguided;Correct;250;8
22;6;Forced;Medium;Correct;0.75;Unguided;Correct;-250;8
22;6;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;6;Forced;Medium;Error;1.25;Unguided;Error;-550;8
22;6;Free;Easy;Correct;0.75;Unguided;Correct;-250;8
22;6;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;6;Free;Easy;Correct;1.25;Unguided;Correct;-850;8
22;6;Forced;Medium;Correct;0.75;Unguided;Correct;-350;8
22;6;Forced;Hard;Correct;1.25;Unguided;Correct;-850;8
22;6;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;6;Free;Medium;Correct;1.25;Unguided;Error;-450;8
22;6;Forced;Hard;Error;1.25;Unguided;Error;-750;8
22;6;Free;Hard;Correct;1.25;Unguided;Correct;-850;5
22;6;Free;Medium;Correct;0.75;Unguided;Correct;-350;8
22;6;Forced;Easy;Correct;1.25;Unguided;Correct;-750;8
22;6;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
22;6;Free;Easy;Correct;0.25;Unguided;Correct;150;5
22;6;Free;Hard;Correct;0.75;Unguided;Correct;-250;8
22;6;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
22;6;Free;Easy;Correct;0.75;Unguided;Correct;-250;8
22;6;Free;Hard;Error;0.75;Unguided;Correct;-350;8
22;6;Free;Medium;Correct;0.75;Unguided;Error;-450;8
22;6;Forced;Hard;Correct;0.25;Unguided;Correct;250;8
22;6;Forced;Hard;Correct;0.75;Unguided;Correct;-350;8
22;6;Free;Hard;Correct;0.25;Unguided;Correct;150;8
22;7;Forced;Hard;Correct;0.25;Guided;Correct;50;7
22;7;Free;Medium;Correct;0.75;Guided;Correct;-350;8
22;7;Forced;Easy;Correct;0.75;Guided;Correct;-250;8
22;7;Forced;Hard;Error;1.25;Guided;Error;-750;8
22;7;Forced;Medium;Correct;1.25;Guided;Correct;-750;8
22;7;Forced;Easy;Correct;0.25;Guided;Correct;150;8
22;7;Free;Hard;Correct;0.25;Guided;Correct;250;8
22;7;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;7;Forced;Medium;Correct;0.25;Guided;Correct;50;8
22;7;Free;Medium;Correct;0.25;Guided;Correct;50;8
22;7;Free;Medium;Error;0.75;Guided;Error;-450;8
22;7;Forced;Hard;Error;0.75;Guided;Error;-450;8
22;7;Forced;Hard;Correct;1.25;Guided;Correct;-950;8
22;7;Forced;Easy;Correct;0.75;Guided;Correct;-450;8
22;7;Forced;Medium;Correct;1.25;Guided;Correct;-850;8
22;7;Free;Medium;Correct;1.25;Guided;Correct;-650;8
22;7;Forced;Medium;Correct;0.75;Guided;Correct;-250;8
22;7;Free;Medium;Correct;0.25;Guided;Correct;250;8
22;7;Forced;Easy;Correct;1.25;Guided;Correct;-650;8
22;7;Free;Easy;Correct;0.75;Guided;Correct;-250;8
22;7;Free;Easy;Correct;1.25;Guided;Correct;-550;8
22;7;Free;Hard;Error;0.75;Guided;Error;-350;8
22;7;Forced;Hard;Correct;0.75;Guided;Correct;-350;8
22;7;Free;Hard;Correct;1.25;Guided;Correct;-850;8
22;7;Free;Easy;Correct;0.25;Guided;Correct;250;8
22;7;Forced;Medium;Correct;0.75;Guided;Correct;-250;5
22;7;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;7;Forced;Easy;Correct;0.25;Guided;Correct;150;8
22;7;Free;Medium;Correct;1.25;Guided;Correct;-850;8
22;7;Forced;Medium;Correct;0.25;Guided;Correct;250;8
22;7;Free;Easy;Correct;0.75;Guided;Correct;-150;8
22;7;Forced;Easy;Correct;1.25;Guided;Correct;-650;8
22;7;Forced;Hard;Correct;0.25;Guided;Correct;250;8
22;7;Free;Hard;Correct;0.25;Guided;Correct;350;8
22;7;Free;Hard;Correct;1.25;Guided;Correct;-750;8
22;7;Free;Easy;Correct;1.25;Guided;Correct;-650;8
22;8;Free;Easy;Correct;0.75;Unguided;Correct;-250;6
22;8;Free;Easy;Correct;0.25;Unguided;Error;250;8
22;8;Free;Easy;Correct;0.25;Unguided;Correct;250;8
22;8;Free;Hard;Error;1.25;Unguided;Correct;-850;8
22;8;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;8;Free;Medium;Correct;1.25;Unguided;Correct;-550;8
22;8;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
22;8;Free;Medium;Correct;0.75;Unguided;Error;-250;8
22;8;Free;Hard;Correct;0.25;Unguided;Correct;150;8
22;8;Forced;Medium;Correct;1.25;Unguided;Correct;-650;8
22;8;Free;Hard;Correct;0.75;Unguided;Correct;-250;8
22;8;Forced;Hard;Correct;1.25;Unguided;Correct;-750;8
22;8;Free;Hard;Correct;0.25;Unguided;Correct;350;8
22;8;Free;Hard;Error;1.25;Unguided;Error;-750;8
22;8;Forced;Hard;Correct;0.75;Unguided;Correct;-350;8
22;8;Forced;Hard;Correct;0.75;Unguided;Correct;-250;8
22;8;Free;Medium;Correct;0.25;Unguided;Error;250;5
22;8;Forced;Medium;Correct;0.75;Unguided;Correct;-350;8
22;8;Forced;Hard;Correct;1.25;Unguided;Correct;-850;8
22;8;Forced;Easy;Correct;0.75;Unguided;Correct;-350;8
22;8;Free;Easy;Correct;0.75;Unguided;Error;-350;6
22;8;Free;Easy;Correct;1.25;Unguided;Error;-650;5
22;8;Forced;Medium;Correct;0.75;Unguided;Correct;-350;8
22;8;Forced;Easy;Correct;1.25;Unguided;Correct;-750;8
22;8;Free;Medium;Error;0.25;Unguided;Correct;250;8
22;8;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;8;Forced;Hard;Correct;0.25;Unguided;Correct;250;8
22;8;Forced;Hard;Error;0.25;Unguided;Error;150;8
22;8;Forced;Medium;Correct;1.25;Unguided;Correct;-750;8
22;8;Forced;Medium;Correct;0.25;Unguided;Correct;350;8
22;8;Free;Hard;Correct;0.75;Unguided;Correct;-350;8
22;8;Free;Easy;Correct;1.25;Unguided;Correct;-850;7
22;8;Free;Medium;Correct;1.25;Unguided;Correct;-850;6
22;8;Forced;Easy;Correct;0.25;Unguided;Correct;150;7
22;8;Free;Medium;Correct;0.75;Unguided;Correct;-350;8
22;8;Forced;Easy;Correct;1.25;Unguided;Correct;-650;8
22;9;Free;Hard;Correct;1.25;Guided;Correct;-850;7
22;9;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;9;Free;Easy;Correct;0.25;Guided;Correct;250;8
22;9;Forced;Medium;Correct;1.25;Guided;Correct;-850;8
22;9;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;9;Free;Easy;Correct;1.25;Guided;Correct;-650;8
22;9;Forced;Hard;Correct;1.25;Guided;Correct;-650;8
22;9;Free;Medium;Correct;0.25;Guided;Correct;250;8
22;9;Free;Medium;Correct;1.25;Guided;Correct;-750;8
22;9;Forced;Hard;Error;0.75;Guided;Error;-50;8
22;9;Forced;Easy;Correct;1.25;Guided;Correct;-650;8
22;9;Free;Medium;Correct;0.75;Guided;Correct;-350;8
22;9;Forced;Hard;Correct;0.75;Guided;Correct;-250;8
22;9;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;9;Forced;Hard;Error;0.25;Guided;Error;250;8
22;9;Forced;Easy;Correct;0.25;Guided;Correct;150;8
22;9;Forced;Easy;Correct;0.75;Guided;Correct;-350;7
22;9;Forced;Medium;Correct;0.25;Guided;Correct;250;8
22;9;Forced;Medium;Error;1.25;Guided;Error;-750;8
22;9;Free;Easy;Correct;0.75;Guided;Correct;-350;8
22;9;Free;Easy;Correct;1.25;Guided;Correct;-450;8
22;9;Free;Medium;Correct;1.25;Guided;Correct;-750;8
22;9;Forced;Medium;Correct;0.75;Guided;Correct;-50;8
22;9;Free;Hard;Correct;0.25;Guided;Correct;250;8
22;9;Forced;Medium;Correct;0.75;Guided;Correct;-150;8
22;9;Forced;Hard;Correct;0.25;Guided;Correct;250;8
22;9;Free;Medium;Correct;0.75;Guided;Correct;-50;8
22;9;Free;Hard;Error;0.25;Guided;Error;150;8
22;9;Forced;Easy;Correct;1.25;Guided;Correct;-850;8
22;9;Free;Easy;Correct;0.75;Guided;Correct;-250;8
22;9;Forced;Easy;Correct;0.25;Guided;Correct;450;8
22;9;Free;Medium;Correct;0.25;Guided;Correct;550;8
22;9;Forced;Easy;Correct;0.75;Guided;Correct;350;8
22;9;Forced;Hard;Correct;1.25;Guided;Correct;-750;8
22;9;Free;Hard;Correct;1.25;Guided;Correct;-650;8
22;9;Forced;Medium;Correct;0.25;Guided;Correct;450;8
22;10;Forced;Easy;Correct;0.75;Unguided;Correct;-250;8
22;10;Forced;Medium;Correct;1.25;Unguided;Correct;-650;8
22;10;Forced;Hard;Correct;0.75;Unguided;Correct;-150;8
22;10;Forced;Hard;Correct;0.25;Unguided;Correct;350;8
22;10;Free;Medium;Correct;1.25;Unguided;Error;-650;8
22;10;Free;Hard;Correct;1.25;Unguided;Error;-450;6
22;10;Free;Easy;Correct;1.25;Unguided;Error;-850;6
22;10;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;10;Free;Hard;Correct;0.75;Unguided;Error;-250;8
22;10;Forced;Medium;Correct;0.75;Unguided;Correct;-250;8
22;10;Free;Hard;Correct;0.25;Unguided;Error;250;8
22;10;Free;Easy;Correct;0.75;Unguided;Correct;-250;8
22;10;Forced;Hard;Correct;0.25;Unguided;Correct;150;8
22;10;Forced;Medium;Correct;0.75;Unguided;Correct;-250;8
22;10;Forced;Easy;Correct;0.25;Unguided;Correct;150;8
22;10;Free;Easy;Correct;0.25;Unguided;Correct;250;8
22;10;Forced;Medium;Correct;0.25;Unguided;Correct;150;8
22;10;Forced;Easy;Correct;1.25;Unguided;Correct;-750;8
22;10;Free;Medium;Correct;0.25;Unguided;Correct;150;8
22;10;Forced;Easy;Correct;0.75;Unguided;Correct;-150;8
22;10;Free;Medium;Correct;1.25;Unguided;Correct;-650;8
22;10;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;10;Forced;Medium;Correct;1.25;Unguided;Correct;-650;8
22;10;Forced;Easy;Correct;1.25;Unguided;Correct;-350;8
22;10;Free;Medium;Error;0.75;Unguided;Correct;50;8
22;10;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
22;10;Free;Hard;Error;0.25;Unguided;Correct;350;8
22;10;Forced;Hard;Correct;1.25;Unguided;Correct;-750;8
22;10;Forced;Hard;Correct;0.75;Unguided;Correct;-250;8
22;10;Free;Medium;Correct;0.75;Unguided;Correct;-50;8
22;10;Free;Easy;Correct;0.25;Unguided;Correct;150;8
22;10;Free;Hard;Error;1.25;Unguided;Correct;-150;8
22;10;Free;Medium;Correct;0.25;Unguided;Correct;50;8
22;10;Forced;Hard;Error;1.25;Unguided;Error;-750;8
22;10;Free;Hard;Correct;0.75;Unguided;Correct;-350;8
22;10;Free;Easy;Correct;1.25;Unguided;Correct;-750;8
22;11;Free;Hard;Correct;0.25;Guided;Correct;50;8
22;11;Free;Easy;Correct;1.25;Guided;Correct;-950;8
22;11;Forced;Medium;Correct;0.75;Guided;Correct;-250;8
22;11;Forced;Easy;Correct;1.25;Guided;Correct;-350;8
22;11;Free;Easy;Correct;1.25;Guided;Correct;-750;8
22;11;Free;Medium;Correct;0.25;Guided;Correct;150;8
22;11;Forced;Easy;Correct;1.25;Guided;Correct;-750;8
22;11;Free;Hard;Correct;1.25;Guided;Correct;-450;8
22;11;Forced;Hard;Error;1.25;Guided;Error;-750;8
22;11;Free;Medium;Correct;0.75;Guided;Correct;-150;8
22;11;Forced;Easy;Correct;0.75;Guided;Correct;-150;8
22;11;Forced;Hard;Error;0.75;Guided;Error;-150;8
22;11;Free;Easy;Correct;0.75;Guided;Correct;-150;8
22;11;Free;Easy;Correct;0.75;Guided;Correct;-250;8
22;11;Forced;Easy;Correct;0.75;Guided;Correct;-250;8
22;11;Forced;Medium;Error;0.75;Guided;Error;-350;8
22;11;Free;Hard;Correct;0.75;Guided;Correct;-350;8
22;11;Free;Hard;Correct;0.25;Guided;Correct;250;7
22;11;Forced;Medium;Correct;0.25;Guided;Correct;350;8
22;11;Free;Medium;Correct;0.25;Guided;Correct;250;8
22;11;Forced;Hard;Correct;1.25;Guided;Correct;-850;8
22;11;Forced;Easy;Correct;0.25;Guided;Correct;350;8
22;11;Forced;Hard;Correct;0.25;Guided;Correct;150;8
22;11;Free;Medium;Correct;1.25;Guided;Correct;-850;8
22;11;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;11;Forced;Hard;Correct;0.25;Guided;Correct;150;8
22;11;Forced;Medium;Correct;0.25;Guided;Correct;50;8
22;11;Free;Easy;Correct;0.25;Guided;Correct;150;8
22;11;Free;Hard;Error;0.75;Guided;Correct;-350;8
22;11;Free;Medium;Correct;1.25;Guided;Correct;-650;8
22;11;Forced;Medium;Correct;1.25;Guided;Correct;-750;8
22;11;Forced;Medium;Correct;1.25;Guided;Correct;-450;8
22;11;Forced;Easy;Correct;0.25;Guided;Correct;150;8
22;11;Forced;Hard;Correct;0.75;Guided;Correct;-50;8
22;11;Free;Medium;Correct;0.75;Guided;Correct;-150;8
22;11;Free;Hard;Correct;1.25;Guided;Correct;-750;8
22;12;Free;Medium;Correct;0.25;Unguided;Correct;150;8
22;12;Forced;Easy;Correct;0.25;Unguided;Correct;250;8
22;12;Free;Easy;Correct;1.25;Unguided;Error;-450;8
22;12;Free;Medium;Correct;0.25;Unguided;Error;350;8
22;12;Free;Easy;Correct;0.25;Unguided;Correct;250;8
22;12;Free;Hard;Correct;1.25;Unguided;Correct;-550;8
22;12;Forced;Medium;Correct;0.25;Unguided;Correct;250;8
22;12;Forced;Medium;Correct;0.75;Unguided;Correct;-150;8
22;12;Free;Medium;Error;1.25;Unguided;Error;-350;8
22;12;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
22;12;Forced;Medium;Correct;1.25;Unguided;Correct;-550;8
22;12;Free;Medium;Correct;1.25;Unguided;Correct;-650;8
22;12;Free;Hard;Correct;0.75;Unguided;Error;-350;8
22;12;Forced;Hard;Correct;0.75;Unguided;Correct;-250;8
22;12;Forced;Easy;Correct;1.25;Unguided;Correct;-650;8
22;12;Forced;Medium;Correct;0.25;Unguided;Correct;350;6
22;12;Forced;Easy;Correct;0.75;Unguided;Correct;-150;8
22;12;Forced;Easy;Correct;0.75;Unguided;Correct;-50;8
22;12;Free;Hard;Error;0.75;Unguided;Error;-150;8
22;12;Forced;Hard;Correct;0.25;Unguided;Correct;350;8
22;12;Forced;Easy;Correct;1.25;Unguided;Correct;-650;8
22;12;Free;Hard;Correct;0.25;Unguided;Error;350;8
22;12;Forced;Hard;Correct;1.25;Unguided;Correct;-750;7
22;12;Forced;Medium;Correct;1.25;Unguided;Correct;-650;8
22;12;Free;Easy;Correct;1.25;Unguided;Correct;-450;8
22;12;Forced;Medium;Correct;0.75;Unguided;Correct;-150;8
22;12;Forced;Hard;Error;0.25;Unguided;Error;350;8
22;12;Free;Medium;Correct;0.75;Unguided;Correct;-250;8
22;12;Forced;Hard;Correct;1.25;Unguided;Correct;-650;8
22;12;Free;Easy;Correct;0.25;Unguided;Correct;50;8
22;12;Forced;Hard;Correct;0.75;Unguided;Correct;-250;8
22;12;Free;Medium;Correct;0.75;Unguided;Error;-150;8
22;12;Free;Hard;Correct;0.25;Unguided;Error;250;8
22;12;Free;Easy;Correct;0.75;Unguided;Correct;-150;8
22;12;Forced;Easy;Correct;0.25;Unguided;Correct;350;8
22;12;Free;Hard;Error;1.25;Unguided;Error;-650;8
23;1;Free;Medium;Correct;0.75;Guided;Correct;-250;6
23;1;Forced;Medium;Correct;1.25;Guided;Correct;-1150;7
23;1;Forced;Medium;Correct;0.75;Guided;Correct;-350;5
23;1;Free;Easy;Correct;0.75;Guided;Correct;250;6
23;1;Free;Medium;Correct;0.75;Guided;Correct;-650;5
23;1;Free;Easy;Correct;0.25;Guided;Correct;550;6
23;1;Forced;Medium;Correct;1.25;Guided;Correct;-750;6
23;1;Free;Hard;Correct;0.25;Guided;Correct;150;5
23;1;Free;Hard;Correct;1.25;Guided;Correct;-850;5
23;1;Free;Medium;Correct;1.25;Guided;Correct;-950;5
23;1;Free;Easy;Correct;1.25;Guided;Correct;-250;5
23;1;Forced;Easy;Correct;0.75;Guided;Correct;-450;5
23;1;Free;Easy;Correct;0.25;Guided;Correct;-50;5
23;1;Forced;Easy;Correct;1.25;Guided;Correct;-1150;5
23;1;Forced;Hard;Error;1.25;Guided;Error;-1050;4
23;1;Forced;Hard;Correct;1.25;Guided;Correct;-950;4
23;1;Free;Easy;Correct;0.75;Guided;Correct;-650;5
23;1;Forced;Easy;Correct;1.25;Guided;Correct;250;5
23;1;Forced;Easy;Correct;0.25;Guided;Correct;150;6
23;1;Forced;Medium;Correct;0.25;Guided;Correct;-50;5
23;1;Forced;Medium;Correct;0.25;Guided;Correct;250;5
23;1;Forced;Hard;Correct;0.25;Guided;Correct;250;5
23;1;Forced;Hard;Error;0.75;Guided;Error;50;5
23;1;Forced;Easy;Correct;0.75;Guided;Correct;-50;5
23;1;Forced;Hard;Correct;0.25;Guided;Correct;550;5
23;1;Free;Medium;Correct;1.25;Guided;Correct;-1050;7
23;1;Free;Hard;Correct;1.25;Guided;Correct;-650;4
23;1;Forced;Easy;Correct;0.25;Guided;Correct;150;4
23;1;Free;Easy;Correct;1.25;Guided;Correct;250;5
23;1;Free;Hard;Error;0.25;Guided;Error;250;4
23;1;Free;Medium;Correct;0.25;Guided;Correct;1250;3
23;1;Forced;Hard;Correct;0.75;Guided;Correct;-450;5
23;1;Forced;Medium;Correct;0.75;Guided;Correct;-50;4
