NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Type of Control;Temporal Binding (in ms);Score of Control
29;11;Forced;Hard;Correct;0.75;Guided;Correct;Used;180;3
29;11;Forced;Medium;Error;0.25;Guided;Error;Used;550;1
29;11;Free;Easy;Correct;0.25;Guided;Correct;Used;150;1
29;11;Free;Hard;Correct;0.75;Guided;Error;Used;450;1
29;11;Forced;Easy;Correct;0.75;Guided;Correct;Used;460;1
29;11;Free;Medium;Correct;1.25;Guided;Correct;Used;-270;2
29;11;Free;Medium;Correct;0.25;Guided;Correct;Used;250;5
29;11;Forced;Easy;Correct;0.25;Guided;Correct;Used;50;4
29;11;Forced;Hard;Correct;0.25;Guided;Correct;Used;-40;1
29;11;Free;Easy;Correct;1.25;Guided;Correct;Used;-50;1
29;11;Forced;Medium;Correct;1.25;Guided;Correct;Used;100;1
29;11;Forced;Medium;Correct;0.75;Guided;Correct;Used;200;1
29;11;Free;Hard;Correct;1.25;Guided;Correct;Used;170;1
29;11;Free;Easy;Correct;0.25;Guided;Correct;Used;-50;5
29;11;Free;Easy;Correct;0.75;Guided;Correct;Used;200;2
29;11;Free;Hard;Correct;0.25;Guided;Error;Used;-150;5
29;11;Forced;Easy;Correct;0.75;Guided;Correct;Used;-550;2
29;11;Forced;Hard;Correct;0.25;Guided;Correct;Used;350;5
29;11;Forced;Medium;Correct;0.75;Guided;Correct;Used;70;1
29;11;Forced;Hard;Error;1.25;Guided;Error;Used;50;3
29;11;Forced;Medium;Correct;0.25;Guided;Correct;Used;-149;1
29;11;Free;Easy;Correct;0.75;Guided;Correct;Used;250;1
29;11;Forced;Easy;Correct;1.25;Guided;Correct;Used;-50;1
29;11;Free;Hard;Error;0.25;Guided;Error;Used;-149;1
29;11;Free;Hard;Error;1.25;Guided;Correct;Used;-650;1
29;12;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;250;2
29;12;Free;Medium;Correct;0.75;Unguided;Correct;Felt;150;3
29;12;Free;Hard;Error;1.25;Unguided;Error;Felt;-150;4
29;12;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;-150;1
29;12;Free;Hard;Correct;0.25;Unguided;Error;Felt;750;1
29;12;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;150;2
29;12;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-150;5
29;12;Free;Medium;Correct;0.25;Unguided;Correct;Felt;-150;5
29;12;Free;Medium;Correct;1.25;Unguided;Correct;Felt;50;5
29;12;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-250;3
29;12;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;450;3
29;12;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;50;2
29;12;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;200;3
29;12;Free;Hard;Error;0.75;Unguided;Correct;Felt;250;1
29;12;Forced;Hard;Error;1.25;Unguided;Error;Felt;-50;2
29;12;Forced;Medium;Error;1.25;Unguided;Error;Felt;-40;1
29;12;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;-50;6
29;12;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;-150;7
29;12;Free;Medium;Correct;0.25;Unguided;Correct;Felt;-40;6
29;12;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;50;3
29;12;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;-149;2
29;12;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-250;3
29;12;Free;Easy;Correct;0.75;Unguided;Correct;Felt;-400;7
29;12;Free;Medium;Correct;0.75;Unguided;Correct;Felt;250;5
29;12;Free;Hard;Correct;0.25;Unguided;Correct;Felt;-50;1
29;12;Free;Hard;Correct;0.75;Unguided;Correct;Felt;150;1
29;12;Free;Easy;Correct;0.25;Unguided;Correct;Felt;-149;5
29;12;Free;Easy;Correct;1.25;Unguided;Correct;Felt;50;6
29;12;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-150;3
29;12;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-310;3
29;12;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;-150;2
29;12;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;-100;2
29;12;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;250;3
29;12;Free;Easy;Correct;0.25;Unguided;Correct;Felt;-150;4
29;12;Free;Easy;Correct;1.25;Unguided;Correct;Felt;50;6
29;12;Free;Easy;Correct;0.75;Unguided;Correct;Felt;450;6
30;1;Forced;Medium;Correct;0.75;Guided;Correct;Used;250;3
30;1;Free;Hard;Error;1.25;Guided;Correct;Used;-550;8
30;1;Forced;Easy;Correct;0.75;Guided;Correct;Used;-350;3
30;1;Forced;Easy;Correct;1.25;Guided;Correct;Used;-50;4
30;1;Forced;Medium;Correct;0.25;Guided;Correct;Used;450;6
30;1;Free;Hard;Correct;0.75;Guided;Correct;Used;550;4
30;1;Free;Easy;Correct;0.25;Guided;Correct;Used;350;5
30;1;Free;Easy;Correct;0.75;Guided;Correct;Used;-450;3
30;1;Free;Medium;Correct;1.25;Guided;Correct;Used;150;3
30;1;Free;Easy;Correct;0.75;Guided;Correct;Used;150;3
30;1;Forced;Easy;Correct;0.25;Guided;Correct;Used;50;2
30;1;Free;Easy;Correct;0.25;Guided;Correct;Used;-50;2
30;1;Free;Hard;Correct;1.25;Guided;Correct;Used;50;3
30;1;Forced;Hard;Correct;1.25;Guided;Correct;Used;250;6
30;1;Free;Medium;Correct;0.75;Guided;Correct;Used;250;2
30;1;Free;Hard;Correct;0.75;Guided;Correct;Used;450;3
30;1;Free;Medium;Correct;0.75;Guided;Correct;Used;550;6
30;1;Forced;Medium;Correct;1.25;Guided;Correct;Used;250;2
30;1;Forced;Hard;Correct;0.25;Guided;Correct;Used;-50;4
30;1;Free;Easy;Correct;1.25;Guided;Correct;Used;-450;4
30;1;Forced;Medium;Correct;0.75;Guided;Correct;Used;450;2
30;1;Free;Medium;Correct;0.25;Guided;Correct;Used;350;3
30;1;Forced;Hard;Correct;0.75;Guided;Correct;Used;150;3
30;1;Forced;Easy;Correct;0.75;Guided;Correct;Used;250;2
30;1;Free;Hard;Correct;0.25;Guided;Correct;Used;750;7
30;1;Forced;Hard;Correct;0.75;Guided;Correct;Used;-250;2
30;1;Forced;Hard;Error;0.25;Guided;Error;Used;450;6
30;1;Free;Medium;Error;1.25;Guided;Correct;Used;-50;2
30;1;Forced;Easy;Correct;1.25;Guided;Correct;Used;150;3
30;1;Free;Hard;Correct;0.25;Guided;Correct;Used;150;3
30;1;Free;Easy;Correct;1.25;Guided;Correct;Used;-250;3
30;1;Free;Medium;Correct;0.25;Guided;Correct;Used;-50;2
30;1;Forced;Medium;Correct;1.25;Guided;Correct;Used;-50;3
30;1;Forced;Hard;Error;1.25;Guided;Error;Used;-450;7
30;1;Forced;Medium;Correct;0.25;Guided;Correct;Used;550;6
30;1;Forced;Easy;Correct;0.25;Guided;Correct;Used;450;3
30;2;Free;Medium;Correct;1.25;Unguided;Correct;Felt;250;2
30;2;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;350;4
30;2;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-250;3
30;2;Free;Medium;Correct;0.25;Unguided;Correct;Felt;50;2
30;2;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;50;5
30;2;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-350;3
30;2;Free;Hard;Correct;0.25;Unguided;Correct;Felt;-50;2
30;2;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-550;2
30;2;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;750;7
30;2;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;650;5
30;2;Free;Hard;Correct;1.25;Unguided;Correct;Felt;150;5
30;2;Free;Easy;Correct;0.75;Unguided;Correct;Felt;450;2
30;2;Free;Medium;Correct;0.25;Unguided;Error;Felt;650;3
30;2;Free;Hard;Error;0.75;Unguided;Error;Felt;250;3
30;2;Free;Hard;Correct;0.75;Unguided;Correct;Felt;650;8
30;2;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-250;7
30;2;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-250;4
30;2;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;50;3
30;2;Forced;Hard;Error;0.75;Unguided;Error;Felt;-250;6
30;2;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;550;5
30;2;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-50;3
30;2;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-50;3
30;2;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-50;3
30;2;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-250;2
30;2;Free;Easy;Correct;0.25;Unguided;Correct;Felt;250;2
30;2;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-250;3
30;2;Free;Hard;Error;0.25;Unguided;Correct;Felt;50;3
30;2;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;-50;3
30;2;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-50;4
30;2;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;-50;3
30;2;Free;Hard;Correct;1.25;Unguided;Error;Felt;250;2
30;2;Forced;Medium;Error;0.75;Unguided;Error;Felt;450;8
30;2;Free;Easy;Correct;0.75;Unguided;Correct;Felt;450;4
30;2;Free;Easy;Correct;0.25;Unguided;Correct;Felt;750;4
30;2;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;150;3
30;2;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-250;3
30;3;Free;Easy;Correct;0.75;Guided;Correct;Used;250;2
30;3;Forced;Medium;Correct;0.25;Guided;Correct;Used;250;2
30;3;Free;Hard;Correct;0.25;Guided;Error;Used;550;3
30;3;Forced;Easy;Correct;0.75;Guided;Correct;Used;250;3
30;3;Free;Easy;Correct;1.25;Guided;Error;Used;50;6
30;3;Free;Hard;Correct;1.25;Guided;Correct;Used;250;8
30;3;Free;Medium;Correct;0.25;Guided;Correct;Used;350;3
30;3;Forced;Medium;Correct;1.25;Guided;Correct;Used;-250;3
30;3;Forced;Medium;Correct;0.75;Guided;Correct;Used;350;3
30;3;Forced;Hard;Correct;1.25;Guided;Correct;Used;250;5
30;3;Free;Hard;Correct;0.25;Guided;Correct;Used;-50;3
30;3;Free;Hard;Correct;0.75;Guided;Correct;Used;-50;3
30;3;Forced;Easy;Correct;0.75;Guided;Correct;Used;-50;3
30;3;Free;Easy;Correct;0.75;Guided;Correct;Used;250;2
30;3;Forced;Easy;Correct;0.25;Guided;Correct;Used;-50;3
30;3;Forced;Hard;Correct;0.25;Guided;Correct;Used;150;4
30;3;Free;Medium;Correct;0.75;Guided;Correct;Used;-50;2
30;3;Free;Hard;Correct;1.25;Guided;Error;Used;-50;5
30;3;Forced;Easy;Correct;1.25;Guided;Correct;Used;-50;4
30;3;Forced;Medium;Correct;0.75;Guided;Correct;Used;450;4
30;3;Forced;Hard;Error;0.75;Guided;Error;Used;250;5
30;3;Free;Medium;Correct;0.75;Guided;Error;Used;450;6
30;3;Free;Hard;Error;0.75;Guided;Error;Used;50;3
30;3;Free;Easy;Correct;0.25;Guided;Correct;Used;-50;3
30;3;Forced;Easy;Correct;1.25;Guided;Correct;Used;50;2
30;3;Free;Easy;Correct;0.25;Guided;Correct;Used;150;2
30;3;Forced;Hard;Correct;0.25;Guided;Correct;Used;50;2
30;3;Forced;Medium;Correct;0.25;Guided;Correct;Used;750;3
30;3;Forced;Medium;Correct;1.25;Guided;Correct;Used;250;2
30;3;Free;Medium;Error;1.25;Guided;Correct;Used;-50;3
30;3;Free;Easy;Correct;1.25;Guided;Correct;Used;-250;3
30;3;Free;Medium;Correct;0.25;Guided;Correct;Used;250;2
30;3;Forced;Hard;Correct;0.75;Guided;Correct;Used;50;2
30;3;Forced;Hard;Error;1.25;Guided;Error;Used;50;5
30;3;Free;Medium;Correct;1.25;Guided;Correct;Used;150;3
30;3;Forced;Easy;Correct;0.25;Guided;Correct;Used;50;2
30;4;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;250;2
30;4;Free;Easy;Correct;1.25;Unguided;Correct;Felt;250;3
30;4;Free;Medium;Correct;0.25;Unguided;Correct;Felt;250;3
30;4;Free;Medium;Correct;1.25;Unguided;Correct;Felt;50;2
30;4;Free;Easy;Correct;0.25;Unguided;Correct;Felt;-50;2
30;4;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-50;3
30;4;Free;Hard;Correct;1.25;Unguided;Error;Felt;150;4
30;4;Free;Medium;Error;0.75;Unguided;Correct;Felt;450;7
30;4;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;550;3
30;4;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;250;3
30;4;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-250;4
30;4;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-50;3
30;4;Free;Hard;Correct;0.75;Unguided;Error;Felt;250;5
30;4;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-50;5
30;4;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;-50;4
30;4;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;450;5
30;4;Free;Easy;Correct;0.75;Unguided;Correct;Felt;450;3
30;4;Forced;Hard;Error;0.25;Unguided;Error;Felt;250;4
30;4;Free;Medium;Correct;0.25;Unguided;Correct;Felt;950;6
30;4;Free;Medium;Correct;1.25;Unguided;Error;Felt;50;4
30;4;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;250;4
30;4;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-250;4
30;4;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;650;4
30;4;Free;Easy;Correct;0.25;Unguided;Correct;Felt;450;3
30;4;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;950;5
30;4;Forced;Hard;Error;0.75;Unguided;Error;Felt;50;4
30;4;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;150;6
30;4;Free;Hard;Error;0.75;Unguided;Correct;Felt;450;2
30;4;Free;Easy;Correct;0.75;Unguided;Correct;Felt;-150;2
30;4;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;150;5
30;4;Free;Hard;Correct;0.25;Unguided;Correct;Felt;50;2
30;4;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;350;7
30;4;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-250;4
30;4;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;50;6
30;4;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;450;4
30;4;Free;Hard;Correct;0.25;Unguided;Correct;Felt;50;3
30;5;Free;Easy;Correct;0.25;Guided;Correct;Used;750;2
30;5;Free;Medium;Correct;0.25;Guided;Correct;Used;550;3
30;5;Forced;Medium;Correct;0.75;Guided;Correct;Used;450;4
30;5;Forced;Easy;Correct;0.25;Guided;Correct;Used;150;4
30;5;Free;Easy;Correct;1.25;Guided;Correct;Used;-450;3
30;5;Free;Hard;Error;0.25;Guided;Correct;Used;50;2
30;5;Forced;Hard;Correct;1.25;Guided;Correct;Used;-450;3
30;5;Free;Medium;Correct;0.75;Guided;Error;Used;750;4
30;5;Forced;Medium;Correct;0.25;Guided;Correct;Used;750;4
30;5;Free;Medium;Correct;0.75;Guided;Correct;Used;50;3
30;5;Free;Medium;Correct;0.25;Guided;Correct;Used;50;2
30;5;Free;Hard;Correct;1.25;Guided;Error;Used;50;5
30;5;Forced;Easy;Correct;1.25;Guided;Correct;Used;-350;4
30;5;Forced;Easy;Correct;0.75;Guided;Correct;Used;250;4
30;5;Forced;Easy;Correct;0.25;Guided;Correct;Used;250;2
30;5;Forced;Hard;Correct;0.75;Guided;Correct;Used;550;3
30;5;Forced;Hard;Correct;0.75;Guided;Correct;Used;-250;5
30;5;Free;Hard;Error;1.25;Guided;Correct;Used;150;4
30;5;Forced;Hard;Correct;1.25;Guided;Correct;Used;-250;6
30;5;Forced;Medium;Correct;0.75;Guided;Correct;Used;650;7
30;5;Free;Medium;Correct;1.25;Guided;Correct;Used;250;2
30;5;Free;Hard;Correct;0.75;Guided;Error;Used;-250;3
30;5;Free;Medium;Correct;1.25;Guided;Error;Used;50;5
30;5;Forced;Hard;Correct;0.25;Guided;Correct;Used;350;4
30;5;Free;Easy;Correct;0.75;Guided;Correct;Used;50;5
30;5;Free;Hard;Correct;0.75;Guided;Correct;Used;-50;3
30;5;Forced;Hard;Error;0.25;Guided;Error;Used;-50;4
30;5;Free;Hard;Correct;0.25;Guided;Correct;Used;-50;7
30;5;Free;Easy;Correct;0.75;Guided;Correct;Used;250;5
30;5;Forced;Medium;Correct;0.25;Guided;Correct;Used;-50;4
30;5;Forced;Easy;Correct;0.75;Guided;Correct;Used;50;4
30;5;Forced;Medium;Error;1.25;Guided;Error;Used;-50;6
30;5;Free;Easy;Correct;1.25;Guided;Correct;Used;250;2
30;5;Forced;Medium;Correct;1.25;Guided;Correct;Used;-250;4
30;5;Forced;Easy;Correct;1.25;Guided;Correct;Used;-250;5
30;5;Free;Easy;Correct;0.25;Guided;Correct;Used;50;3
30;6;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;150;3
30;6;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;450;3
30;6;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-550;2
30;6;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-50;3
30;6;Free;Easy;Correct;0.25;Unguided;Correct;Felt;250;3
30;6;Forced;Hard;Error;1.25;Unguided;Error;Felt;-50;4
30;6;Free;Hard;Correct;0.75;Unguided;Error;Felt;-150;4
30;6;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-250;5
30;6;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-50;3
30;6;Free;Easy;Correct;0.25;Unguided;Correct;Felt;750;3
30;6;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;250;3
30;6;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;750;5
30;6;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-50;2
30;6;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-450;4
30;6;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;50;4
30;6;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;150;2
30;6;Free;Hard;Correct;1.25;Unguided;Error;Felt;250;3
30;6;Free;Easy;Correct;0.75;Unguided;Correct;Felt;250;2
30;6;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;-350;7
30;6;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;550;3
30;6;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;250;4
30;6;Free;Medium;Error;0.25;Unguided;Correct;Felt;-50;3
30;6;Free;Hard;Correct;1.25;Unguided;Correct;Felt;50;2
30;6;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;-50;3
30;6;Free;Easy;Correct;1.25;Unguided;Correct;Felt;50;2
30;6;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-250;4
30;6;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-50;5
30;6;Free;Hard;Error;0.75;Unguided;Correct;Felt;250;2
30;6;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-150;2
30;6;Free;Medium;Correct;0.25;Unguided;Correct;Felt;-50;3
30;6;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;750;3
30;6;Free;Easy;Correct;0.75;Unguided;Correct;Felt;450;2
30;6;Free;Hard;Error;0.25;Unguided;Correct;Felt;550;3
30;6;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;-50;3
30;6;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-50;5
30;6;Free;Hard;Correct;0.25;Unguided;Correct;Felt;550;3
30;7;Free;Hard;Correct;1.25;Guided;Correct;Felt;150;7
30;7;Free;Hard;Error;0.25;Guided;Correct;Felt;-50;6
30;7;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-250;7
30;7;Free;Medium;Correct;0.75;Guided;Correct;Felt;450;6
30;7;Free;Medium;Correct;0.75;Guided;Correct;Felt;-450;6
30;7;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-50;5
30;7;Free;Medium;Correct;0.25;Guided;Correct;Felt;750;5
30;7;Forced;Easy;Correct;1.25;Guided;Correct;Felt;150;6
30;7;Forced;Medium;Correct;0.25;Guided;Correct;Felt;-50;6
30;7;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-250;7
30;7;Forced;Medium;Correct;1.25;Guided;Correct;Felt;50;5
30;7;Forced;Medium;Correct;0.25;Guided;Correct;Felt;-50;7
30;7;Forced;Easy;Correct;0.25;Guided;Correct;Felt;150;5
30;7;Free;Hard;Error;1.25;Guided;Correct;Felt;250;6
30;7;Forced;Hard;Correct;0.25;Guided;Correct;Felt;50;5
30;7;Free;Medium;Correct;0.25;Guided;Correct;Felt;250;6
30;7;Free;Medium;Correct;1.25;Guided;Correct;Felt;150;5
30;7;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-50;6
30;7;Forced;Medium;Correct;1.25;Guided;Correct;Felt;150;4
30;7;Forced;Easy;Correct;0.75;Guided;Correct;Felt;450;6
30;7;Forced;Easy;Correct;0.75;Guided;Correct;Felt;50;6
30;7;Free;Easy;Correct;0.25;Guided;Correct;Felt;950;7
30;7;Forced;Easy;Correct;0.25;Guided;Correct;Felt;-50;6
30;7;Free;Easy;Correct;1.25;Guided;Correct;Felt;250;5
30;7;Free;Easy;Correct;0.75;Guided;Correct;Felt;250;7
30;7;Free;Easy;Correct;0.25;Guided;Correct;Felt;-50;7
30;7;Free;Easy;Correct;1.25;Guided;Correct;Felt;50;6
30;7;Free;Easy;Correct;0.75;Guided;Correct;Felt;-350;7
30;7;Free;Hard;Correct;0.25;Guided;Correct;Felt;-50;5
30;7;Forced;Hard;Error;0.25;Guided;Error;Felt;250;3
30;7;Forced;Medium;Error;0.75;Guided;Error;Felt;250;2
30;7;Forced;Medium;Correct;0.75;Guided;Correct;Felt;450;5
30;7;Forced;Hard;Correct;0.75;Guided;Correct;Felt;450;6
30;7;Free;Hard;Correct;0.75;Guided;Correct;Felt;750;6
30;7;Free;Medium;Correct;1.25;Guided;Correct;Felt;-50;7
30;7;Free;Hard;Correct;0.75;Guided;Error;Felt;150;5
30;8;Free;Easy;Correct;0.75;Unguided;Correct;Used;150;3
30;8;Free;Medium;Correct;1.25;Unguided;Correct;Used;50;4
30;8;Free;Hard;Error;0.25;Unguided;Correct;Used;450;4
30;8;Forced;Medium;Correct;0.25;Unguided;Correct;Used;-150;3
30;8;Free;Medium;Error;0.25;Unguided;Correct;Used;250;4
30;8;Free;Medium;Correct;0.75;Unguided;Correct;Used;450;4
30;8;Forced;Medium;Correct;1.25;Unguided;Correct;Used;250;3
30;8;Forced;Easy;Correct;0.75;Unguided;Correct;Used;550;4
30;8;Free;Easy;Correct;0.75;Unguided;Correct;Used;50;2
30;8;Free;Medium;Correct;1.25;Unguided;Correct;Used;250;3
30;8;Forced;Hard;Correct;0.25;Unguided;Correct;Used;950;5
30;8;Free;Medium;Correct;0.25;Unguided;Correct;Used;-50;2
30;8;Forced;Easy;Correct;0.25;Unguided;Correct;Used;150;3
30;8;Free;Hard;Correct;1.25;Unguided;Error;Used;150;3
30;8;Free;Hard;Correct;0.75;Unguided;Correct;Used;250;5
30;8;Free;Hard;Correct;0.75;Unguided;Correct;Used;450;2
30;8;Free;Hard;Correct;1.25;Unguided;Correct;Used;50;3
30;8;Forced;Medium;Correct;0.25;Unguided;Correct;Used;50;4
30;8;Forced;Hard;Error;0.75;Unguided;Error;Used;250;4
30;8;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-350;6
30;8;Free;Hard;Correct;0.25;Unguided;Correct;Used;-50;2
30;8;Free;Easy;Correct;0.25;Unguided;Correct;Used;50;2
30;8;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-50;4
30;8;Free;Easy;Correct;1.25;Unguided;Correct;Used;250;2
30;8;Free;Easy;Correct;0.25;Unguided;Correct;Used;550;3
30;8;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-50;3
30;8;Forced;Easy;Correct;0.75;Unguided;Correct;Used;550;4
30;8;Forced;Hard;Error;0.75;Unguided;Error;Used;450;7
30;8;Free;Medium;Correct;0.75;Unguided;Correct;Used;550;6
30;8;Forced;Hard;Correct;0.25;Unguided;Correct;Used;50;5
30;8;Forced;Easy;Correct;0.25;Unguided;Correct;Used;150;5
30;8;Free;Easy;Correct;1.25;Unguided;Correct;Used;50;2
30;8;Forced;Easy;Correct;1.25;Unguided;Correct;Used;150;3
30;8;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-50;6
30;8;Forced;Easy;Correct;1.25;Unguided;Correct;Used;150;3
30;8;Forced;Medium;Correct;0.75;Unguided;Correct;Used;250;4
30;9;Free;Hard;Correct;1.25;Guided;Correct;Felt;-250;5
30;9;Free;Medium;Correct;1.25;Guided;Correct;Felt;50;4
30;9;Free;Hard;Correct;0.75;Guided;Correct;Felt;50;7
30;9;Forced;Easy;Correct;0.25;Guided;Correct;Felt;50;7
30;9;Free;Hard;Correct;0.25;Guided;Correct;Felt;-50;4
30;9;Free;Easy;Correct;1.25;Guided;Correct;Felt;150;5
30;9;Free;Hard;Error;0.75;Guided;Error;Felt;-250;6
30;9;Free;Easy;Correct;0.25;Guided;Correct;Felt;450;4
30;9;Free;Easy;Correct;0.75;Guided;Correct;Felt;450;7
30;9;Forced;Hard;Correct;0.25;Guided;Correct;Felt;150;6
30;9;Forced;Hard;Error;0.75;Guided;Error;Felt;250;4
30;9;Free;Medium;Correct;0.25;Guided;Correct;Felt;50;7
30;9;Forced;Easy;Correct;0.25;Guided;Correct;Felt;650;7
30;9;Forced;Hard;Correct;0.75;Guided;Correct;Felt;550;6
30;9;Free;Medium;Correct;0.25;Guided;Correct;Felt;550;7
30;9;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-50;6
30;9;Free;Easy;Correct;0.75;Guided;Correct;Felt;350;7
30;9;Forced;Hard;Correct;0.25;Guided;Correct;Felt;450;8
30;9;Forced;Medium;Correct;0.25;Guided;Correct;Felt;250;7
30;9;Free;Medium;Correct;1.25;Guided;Correct;Felt;250;6
30;9;Free;Easy;Correct;0.25;Guided;Correct;Felt;350;5
30;9;Free;Medium;Correct;0.75;Guided;Correct;Felt;450;7
30;9;Forced;Easy;Correct;0.75;Guided;Correct;Felt;150;5
30;9;Forced;Easy;Correct;1.25;Guided;Correct;Felt;150;6
30;9;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-50;5
30;9;Free;Easy;Correct;1.25;Guided;Correct;Felt;250;8
30;9;Free;Hard;Correct;1.25;Guided;Correct;Felt;150;7
30;9;Forced;Medium;Error;0.25;Guided;Error;Felt;450;4
30;9;Forced;Easy;Correct;0.75;Guided;Correct;Felt;50;5
30;9;Free;Medium;Correct;0.75;Guided;Correct;Felt;450;6
30;9;Forced;Medium;Correct;1.25;Guided;Correct;Felt;150;6
30;9;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-250;5
30;9;Forced;Hard;Correct;1.25;Guided;Correct;Felt;50;5
30;9;Forced;Medium;Correct;0.75;Guided;Correct;Felt;250;6
30;9;Free;Hard;Error;0.25;Guided;Correct;Felt;-50;6
30;9;Forced;Medium;Correct;0.75;Guided;Correct;Felt;250;6
30;10;Forced;Hard;Correct;0.75;Unguided;Correct;Used;150;6
30;10;Free;Easy;Correct;0.75;Unguided;Correct;Used;450;2
30;10;Free;Hard;Correct;1.25;Unguided;Correct;Used;50;4
30;10;Forced;Easy;Correct;0.75;Unguided;Correct;Used;250;3
30;10;Forced;Medium;Correct;0.75;Unguided;Correct;Used;650;4
